subj_id,101,106,114,119,121,14,150,163,30,33,35,38,42,53,55,59,65,67,83,95
176,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
179,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1
181,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1
185,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0
186,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
190,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1
191,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
193,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1
194,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
198,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1
199,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
203,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1
205,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
206,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
211,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
212,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0
214,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1
217,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
221,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
223,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1
226,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
227,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1
229,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0
231,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
232,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0
234,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
235,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0
238,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1
239,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1
240,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1
241,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
243,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1
248,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1
251,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0
252,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
254,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
255,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
258,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1
266,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
267,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
268,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1
270,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
271,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1
272,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1
290,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
300,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
302,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1
312,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
314,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
321,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
323,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
325,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
326,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1
328,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1
329,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1
331,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
332,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
334,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1
339,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
340,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
341,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1
342,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0
343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
344,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
352,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0
353,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1
354,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0
363,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1
364,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
368,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1
369,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1
372,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
380,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
387,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0
388,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1
393,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1
394,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
395,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0
403,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
406,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0
409,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1
413,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1
415,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0
418,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
419,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0
420,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1
425,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1
426,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
431,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1
432,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
434,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
437,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1
438,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
441,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
451,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1
452,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
453,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
456,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
458,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
459,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1
460,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
461,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1
464,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1
470,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
471,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1
477,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1
478,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
480,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
481,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
484,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
488,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0
489,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
490,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
495,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
496,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
498,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
505,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
511,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
518,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
524,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
527,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1
531,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
532,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
535,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
536,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
541,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
542,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
560,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
563,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
564,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
565,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1
567,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
568,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
573,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
580,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
581,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1
582,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
586,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
590,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
593,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
594,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
595,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1
596,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
603,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1
605,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1
610,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1
617,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0
618,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1
623,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
626,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1
630,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
631,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
634,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1
639,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
643,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
645,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
646,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
648,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
651,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
654,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1
656,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
657,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
658,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1
659,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
661,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
668,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
671,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
672,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
675,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
680,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
682,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
685,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
687,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
688,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
694,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
698,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
699,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1
719,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
722,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
725,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
730,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0
732,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1
733,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1
737,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1
738,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1
739,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
740,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0
750,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
756,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
763,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1
764,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1
766,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1
768,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1
771,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
774,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0
776,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
785,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0
787,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
791,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
792,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0
798,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
802,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
803,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
804,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
814,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
815,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1
816,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
817,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1
818,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
820,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
824,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
828,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1
829,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
832,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
835,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
837,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1
846,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
849,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
850,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
853,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
854,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1
858,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
859,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
864,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1
867,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
871,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1
872,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1
875,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
876,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1
877,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1
880,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1
889,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0
891,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
892,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
894,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
895,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
896,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
901,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
903,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
906,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1
907,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1
913,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1
917,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
919,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
920,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
921,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
923,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
929,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
932,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
933,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1
936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
937,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1
938,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0
940,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
944,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
948,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
951,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1
954,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
956,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
957,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
959,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
960,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
961,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
964,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1
